run_id,model_id,provider,sample_id,base_prompt_hash,formatting_prompt,input_text,expected_output,actual_output,latency_total_ms,latency_ttft_ms,tokens_in,tokens_out,cost_usd,finish_reason,error,attempted_at,completed_at,chain_input_text,baseline_model_id,baseline_error
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,DATE-EU-002,7d8c326253d4,Format dates as DD/MM/YYYY.,meeting on the fifteenth of july twenty twenty four,meeting on the 15/07/2024,meeting on the 15/07/2024,290.79,156.29,2152,11,0.0001087,stop,,2026-05-06T08:27:30.389527+00:00,2026-05-06T08:27:30.680369+00:00,meeting on the 07/15/2024,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,DATE-EU-004,7d8c326253d4,Format dates as DD/MM/YYYY.,meeting on the first of december twenty twenty six,meeting on the 01/12/2026,meeting on the 12/01/2026,289.58,158.53,2152,11,0.0001087,stop,,2026-05-06T08:27:30.489420+00:00,2026-05-06T08:27:30.779079+00:00,meeting on the 12/01/2026,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,DATE-E001,7d8c326253d4,,she was born in fifty two,she was born in '52,she was born in 1952,218.68,141.82,2133,8,0.00010745,stop,,2026-05-06T08:27:30.608872+00:00,2026-05-06T08:27:30.827600+00:00,she was born in '52,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,DATE-EU-005,7d8c326253d4,Format dates as DD/MM/YYYY.,meeting on the twenty eighth of march twenty twenty seven,meeting on the 28/03/2027,meeting on the 28/03/2027,331.63,156.15,2152,11,0.0001087,stop,,2026-05-06T08:27:30.505774+00:00,2026-05-06T08:27:30.837468+00:00,meeting on the 03/28/2027,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,DATE-E002,7d8c326253d4,,the audit was sometime in q three,the audit was sometime in Q3,the audit was sometime in Q3,229.43,168.89,2134,8,0.0001075,stop,,2026-05-06T08:27:30.650896+00:00,2026-05-06T08:27:30.880374+00:00,the audit was sometime in q three,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,DATE-E004,7d8c326253d4,,the form said oh three oh four twenty twenty six,the form said 03/04/2026,the form said 03042026,203.01,139.75,2135,8,0.00010755,stop,,2026-05-06T08:27:30.779691+00:00,2026-05-06T08:27:30.982749+00:00,the form said oh 3042026,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,DATE-W001,7d8c326253d4,"Render dates in long-form English (e.g. January 5, 2026).",deadline is one twenty twenty six,"deadline is January 1, 2026","deadline is January 20, 2026",463.28,268.28,2160,10,0.000109,stop,,2026-05-06T08:27:30.540208+00:00,2026-05-06T08:27:31.003555+00:00,deadline is 01/2026,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,DATE-E005,7d8c326253d4,,let's circle back next tuesday,let's circle back next Tuesday,let's circle back next Tuesday,182.53,123.34,2134,7,0.0001074,stop,,2026-05-06T08:27:30.828080+00:00,2026-05-06T08:27:31.010642+00:00,let's circle back next tuesday,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,DATE-W002,7d8c326253d4,"Render dates in long-form English (e.g. January 5, 2026).",born august seventh nineteen ninety,"born August 7, 1990","born August 7, 1990",531.53,445.20,2161,9,0.00010895,stop,,2026-05-06T08:27:30.546289+00:00,2026-05-06T08:27:31.077886+00:00,born 08/07/1990,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,DATE-MED-002,7d8c326253d4,Format dates as MM/DD/YYYY. Current year is 2026.,follow up four ten twenty six,follow up 04/10/2026,04/10/2026,223.50,165.17,2155,7,0.00010845,stop,,2026-05-06T08:27:30.880712+00:00,2026-05-06T08:27:31.104284+00:00,follow up four ten twenty six,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,DATE-W003,7d8c326253d4,"Render dates in long-form English (e.g. January 5, 2026).",we filed on march tenth twenty twenty two,"we filed on March 10, 2022","we filed on March 10, 2022",550.51,482.02,2163,11,0.00010925,stop,,2026-05-06T08:27:30.596953+00:00,2026-05-06T08:27:31.147498+00:00,we filed on 03/10/2022,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,DATE-MED-001,7d8c326253d4,Format dates as MM/DD/YYYY. Current year is 2026.,next visit is one fifteen twenty seven,next visit is 01/15/2027,next visit is 01/15/2027,330.10,201.99,2157,11,0.00010895,stop,,2026-05-06T08:27:30.837903+00:00,2026-05-06T08:27:31.168051+00:00,next visit is 01/1527,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,TIME-001,7d8c326253d4,,call at three thirty,call at 3:30 PM,call at 3:30,240.94,189.18,2133,7,0.00010735,stop,,2026-05-06T08:27:30.983274+00:00,2026-05-06T08:27:31.224263+00:00,call at 03:30,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,TIME-003,7d8c326253d4,Format times as 12-hour with AM/PM.,meeting at ten am,meeting at 10:00 AM,meeting at 10:00 AM,214.06,156.16,2150,8,0.0001083,stop,,2026-05-06T08:27:31.010928+00:00,2026-05-06T08:27:31.225007+00:00,meeting at 10AM,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,TIME-004,7d8c326253d4,,see you at noon,see you at 12:00 PM,see you at 12:00 PM,256.87,175.85,2131,9,0.00010745,stop,,2026-05-06T08:27:31.078386+00:00,2026-05-06T08:27:31.335319+00:00,see you at noon,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,TIME-005,7d8c326253d4,Format times as 12-hour with AM/PM.,around six pm,around 6:00 PM,around 6:00 PM,238.29,156.53,2149,7,0.00010815,stop,,2026-05-06T08:27:31.105354+00:00,2026-05-06T08:27:31.343733+00:00,around 6PM,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,TIME-006,7d8c326253d4,,clinic opens at seven thirty,clinic opens at 7:30 AM,clinic opens at 7:30 AM,219.01,137.86,2134,9,0.0001076,stop,,2026-05-06T08:27:31.147714+00:00,2026-05-06T08:27:31.366765+00:00,clinic opens at 07:30,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,TIME-007,7d8c326253d4,Format times as 12-hour with AM/PM.,the train leaves at five forty five,the train leaves at 5:45 PM,the train leaves at 5:45 AM,239.57,164.60,2153,10,0.00010865,stop,,2026-05-06T08:27:31.168356+00:00,2026-05-06T08:27:31.407961+00:00,the train leaves at 05:45,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,TIME-24-001,7d8c326253d4,Format times in 24-hour HH:MM.,the briefing is at fourteen hundred,the briefing is at 14:00,the briefing is at 14:00,229.32,141.16,2150,9,0.0001084,stop,,2026-05-06T08:27:31.225180+00:00,2026-05-06T08:27:31.454527+00:00,the briefing is at fourteen hundred,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,TIME-24-003,7d8c326253d4,Format times in 24-hour HH:MM.,flight at sixteen forty five,flight at 16:45,flight at 16:45,182.40,130.74,2149,7,0.00010815,stop,,2026-05-06T08:27:31.344092+00:00,2026-05-06T08:27:31.526523+00:00,flight at sixteen forty five,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,TIME-008,7d8c326253d4,,standup is at nine fifteen,standup is at 9:15 AM,standup is at 9:15,305.86,190.40,2135,9,0.00010765,stop,,2026-05-06T08:27:31.224691+00:00,2026-05-06T08:27:31.530594+00:00,standup is at 09:15,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,TIME-24-002,7d8c326253d4,Format times in 24-hour HH:MM.,system reboots at oh two thirty,system reboots at 02:30,system reboots at 02:30,226.05,149.22,2154,10,0.0001087,stop,,2026-05-06T08:27:31.335727+00:00,2026-05-06T08:27:31.561825+00:00,system reboots at oh 02:30,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,TIME-24-004,7d8c326253d4,Format times in 24-hour HH:MM.,the call is at twenty one hundred,the call is at 21:00,the call is at 21:00,211.51,141.88,2151,9,0.00010845,stop,,2026-05-06T08:27:31.367455+00:00,2026-05-06T08:27:31.579012+00:00,the call is at 2100,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,TIME-24-005,7d8c326253d4,Format times in 24-hour HH:MM.,departure oh five fifteen,departure 05:15,departure 05:15,242.22,210.57,2150,6,0.0001081,stop,,2026-05-06T08:27:31.408376+00:00,2026-05-06T08:27:31.650666+00:00,departure oh 05:15,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,TIME-24-006,7d8c326253d4,Format times in 24-hour HH:MM.,the cron runs at twenty three fifty nine,the cron runs at 23:59,the cron runs at 23:59,224.08,149.41,2152,9,0.0001085,stop,,2026-05-06T08:27:31.454868+00:00,2026-05-06T08:27:31.679141+00:00,the cron runs at twenty three fifty nine,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,DATE-E003,7d8c326253d4,,we hired her in april twenty twenty four,we hired her in April 2024,we hired her in April 2024,1074.34,1000.16,2135,9,0.00010765,stop,,2026-05-06T08:27:30.681708+00:00,2026-05-06T08:27:31.756125+00:00,we hired her in April 2024,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,TIME-002,7d8c326253d4,,the show starts at eight,the show starts at 8:00 PM,the show starts at 8,753.01,168.44,2132,7,0.0001073,stop,,2026-05-06T08:27:31.004110+00:00,2026-05-06T08:27:31.757162+00:00,the show starts at eight,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,TIME-Q-001,7d8c326253d4,,meet at quarter past three,meet at 3:15 PM,meet at 3:15,231.73,167.62,2132,7,0.0001073,stop,,2026-05-06T08:27:31.526849+00:00,2026-05-06T08:27:31.758597+00:00,meet at quarter past three,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,TIME-Q-003,7d8c326253d4,,quarter to nine,quarter to nine,8:45 AM,202.81,164.85,2130,5,0.000107,stop,,2026-05-06T08:27:31.562273+00:00,2026-05-06T08:27:31.765126+00:00,quarter to nine,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,TIME-Q-004,7d8c326253d4,,a quarter after eleven,11:15 AM,11:15 AM,205.65,161.59,2131,5,0.00010705,stop,,2026-05-06T08:27:31.579445+00:00,2026-05-06T08:27:31.785135+00:00,a quarter after eleven,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,TIME-Q-005,7d8c326253d4,,half past noon,12:30 PM,12:30 PM,262.40,178.90,2130,5,0.000107,stop,,2026-05-06T08:27:31.651307+00:00,2026-05-06T08:27:31.913749+00:00,half past noon,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,TIME-Q-002,7d8c326253d4,,around half past seven,around 7:30 PM,around 7:30,398.13,337.48,2131,6,0.00010715,stop,,2026-05-06T08:27:31.530882+00:00,2026-05-06T08:27:31.929054+00:00,around half past seven,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,TIME-E-004,7d8c326253d4,,at oh dark thirty,at 0:30,at 0:30,178.85,132.99,2131,6,0.00010715,stop,,2026-05-06T08:27:31.758718+00:00,2026-05-06T08:27:31.937597+00:00,at oh dark thirty,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,TIME-E-003,7d8c326253d4,,at three,at 3:00,at 3,218.55,185.91,2129,4,0.00010685,stop,,2026-05-06T08:27:31.757558+00:00,2026-05-06T08:27:31.976168+00:00,at three,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,TIME-E-005,7d8c326253d4,,around tennish,around 10ish,around 10ish,229.88,187.32,2131,5,0.00010705,stop,,2026-05-06T08:27:31.765401+00:00,2026-05-06T08:27:31.995320+00:00,around tennish,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,TIME-E-006,7d8c326253d4,,uh like maybe four o'clock,uh like maybe 4:00,uh like maybe 4:00,221.36,128.18,2134,8,0.0001075,stop,,2026-05-06T08:27:31.785455+00:00,2026-05-06T08:27:32.006857+00:00,uh like maybe 04:00,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,TIME-E-001,7d8c326253d4,,midnight sharp,12:00 AM,midnight 12:00 AM,334.91,234.83,2130,8,0.0001073,stop,,2026-05-06T08:27:31.679901+00:00,2026-05-06T08:27:32.014896+00:00,midnight sharp,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,TIME-E-002,7d8c326253d4,,twelve o'clock,12:00,12:00,273.80,167.14,2130,4,0.0001069,stop,,2026-05-06T08:27:31.756802+00:00,2026-05-06T08:27:32.030640+00:00,12:00,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,CARD-001,7d8c326253d4,Render numbers as digits.,there are twenty three people in the room,there are 23 people in the room,there are 23 people in the room,206.57,129.41,2146,9,0.0001082,stop,,2026-05-06T08:27:31.914057+00:00,2026-05-06T08:27:32.120693+00:00,there are 23 people in the room,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,CARD-003,7d8c326253d4,Render numbers as digits.,she has three kids,she has 3 kids,she has 3 kids,213.38,162.61,2142,6,0.0001077,stop,,2026-05-06T08:27:31.938048+00:00,2026-05-06T08:27:32.151491+00:00,she has three kids,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,CARD-005,7d8c326253d4,Render numbers as digits.,eight reps on the floor,8 reps on the floor,8 reps on the floor,179.44,130.26,2143,6,0.00010775,stop,,2026-05-06T08:27:31.995734+00:00,2026-05-06T08:27:32.175239+00:00,eight reps on the floor,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,CARD-002,7d8c326253d4,,we received forty seven applications,we received 47 applications,we received 47 applications,265.97,190.57,2132,6,0.0001072,stop,,2026-05-06T08:27:31.929808+00:00,2026-05-06T08:27:32.195866+00:00,we received 47 applications,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,CARD-004,7d8c326253d4,,about fifteen minutes left,about 15 minutes left,about 15 minutes left,222.54,175.86,2131,6,0.00010715,stop,,2026-05-06T08:27:31.976606+00:00,2026-05-06T08:27:32.199190+00:00,about fifteen minutes left,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,CARD-006,7d8c326253d4,,we hit one hundred subscribers,we hit 100 subscribers,we hit 100 subscribers,219.66,172.78,2132,6,0.0001072,stop,,2026-05-06T08:27:32.007470+00:00,2026-05-06T08:27:32.227182+00:00,we hit 100 subscribers,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,CARD-007,7d8c326253d4,Render numbers as digits.,approximately seventy two units,approximately 72 units,approximately 72 units,246.42,183.61,2142,5,0.0001076,stop,,2026-05-06T08:27:32.015335+00:00,2026-05-06T08:27:32.261823+00:00,approximately 72 units,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,CARD-009,7d8c326253d4,Render numbers as digits.,twenty four hours a day,24 hours a day,24 hours a day,189.30,130.22,2143,5,0.00010765,stop,,2026-05-06T08:27:32.121089+00:00,2026-05-06T08:27:32.310439+00:00,twenty four hours a day,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,CARD-010,7d8c326253d4,,six items in the cart,6 items in the cart,six items in the cart,181.74,140.69,2132,6,0.0001072,stop,,2026-05-06T08:27:32.152027+00:00,2026-05-06T08:27:32.333827+00:00,six items in the cart,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,CARD-Y-003,7d8c326253d4,,by twenty thirty,by 2030,by 2030,169.15,128.06,2131,5,0.00010705,stop,,2026-05-06T08:27:32.199647+00:00,2026-05-06T08:27:32.368838+00:00,by 2030,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,CARD-Y-001,7d8c326253d4,,we launched in nineteen ninety nine,we launched in 1999,we launched in 1999,245.75,190.26,2133,7,0.00010735,stop,,2026-05-06T08:27:32.175677+00:00,2026-05-06T08:27:32.421482+00:00,we launched in 1999,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,CARD-Y-004,7d8c326253d4,,the class of two thousand ten,the class of 2010,the class of 2010,212.12,128.42,2133,7,0.00010735,stop,,2026-05-06T08:27:32.228615+00:00,2026-05-06T08:27:32.440787+00:00,the class of 2010,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,CARD-Y-005,7d8c326253d4,,since nineteen eighty four,since 1984,since 1984,195.04,158.83,2131,5,0.00010705,stop,,2026-05-06T08:27:32.262464+00:00,2026-05-06T08:27:32.457550+00:00,since 1984,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,CARD-Y-006,7d8c326253d4,,starting twenty twenty seven,starting 2027,starting 2027,210.93,175.70,2131,5,0.00010705,stop,,2026-05-06T08:27:32.310911+00:00,2026-05-06T08:27:32.521891+00:00,starting 2027,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,CARD-L-001,7d8c326253d4,,the population is twelve thousand four hundred,"the population is 12,400","the population is 12,400",280.87,185.78,2134,8,0.0001075,stop,,2026-05-06T08:27:32.335100+00:00,2026-05-06T08:27:32.616041+00:00,"the population is 12,400",impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,CARD-L-003,7d8c326253d4,,the file has fifty thousand rows,"the file has 50,000 rows","the file has 50,000 rows",216.74,151.10,2135,9,0.00010765,stop,,2026-05-06T08:27:32.421970+00:00,2026-05-06T08:27:32.638741+00:00,"the file has 50,000 rows",impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,CARD-L-004,7d8c326253d4,,about two hundred fifty thousand customers,"about 250,000 customers","about 250,000 customers",197.81,149.00,2133,7,0.00010735,stop,,2026-05-06T08:27:32.441219+00:00,2026-05-06T08:27:32.639054+00:00,"about 250,000 customers",impeller-stem-baseline,
