run_id,model_id,provider,sample_id,base_prompt_hash,formatting_prompt,input_text,expected_output,actual_output,latency_total_ms,latency_ttft_ms,tokens_in,tokens_out,cost_usd,finish_reason,error,attempted_at,completed_at,exact_match,regex_pass,regex_check_used,judge_accuracy,judge_accuracy_reason,judge_promptability,judge_promptability_reason,judge_catastrophic,judge_hallucination,judge_hallucination_reason,methods_agree,disagreement_kind,judge_error,judge2_model,judge2_accuracy,judge2_accuracy_reason,judge2_promptability,judge2_promptability_reason,judge2_catastrophic,judge2_hallucination,judge2_hallucination_reason,judge2_error,judges_agree
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,PHONE-E164-007,7acc949020ec,Format phone numbers in E.164.,nine one seven five five five four three two one,+19175554321,+17175554321,212,170,153,6,,stop,,2026-05-13T23:07:41.172864+00:00,2026-05-13T23:08:26.224893+00:00,False,True,e164_phone,numeric_drift,First area code digit changed from 9 to 7 (+19... became +17...).,followed,E.164 format was used as instructed.,True,fabricated,"Input starts with ""nine one seven"" (917) but output shows 717, and a +1 country code was added that wasn't in the input.",False,regex_judge_disagree,,gpt-5.5,numeric_drift,The area code changed from 917 to 717.,followed,"It used E.164 format, but with an incorrect digit.",True,fabricated,The output adds a leading +1 country code not present in the input.,,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,PHONE-X002,7acc949020ec,,in london it's plus four four two oh seven nine four six oh nine five eight,in London it's +44 20 7946 0958,in london it's +44 20 7946 0958,262,213,149,15,,stop,,2026-05-13T23:07:41.181589+00:00,2026-05-13T23:08:26.986220+00:00,False,,,pass,"Phone number formatted correctly; ""London"" capitalization is minor and not a numeric issue.",n_a,No formatting instruction provided.,False,none,Phone number digits correctly formatted from spoken form.,False,judge_pass_em_fail,,gpt-5.5,pass,Phone number is formatted correctly; casing difference is acceptable.,n_a,No formatting instruction was provided.,False,none,Phone number formatting preserves all spoken digits and surrounding words.,,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,PHONE-X004,7acc949020ec,This is a US phone number; treat letters as keypad mappings.,call one eight hundred flowers,call 1-800-FLOWERS,call 1-800-FLowers,231,192,153,9,,stop,,2026-05-13T23:07:41.185593+00:00,2026-05-13T23:08:27.470893+00:00,False,,,style_violation,"Letters should be all uppercase (FLOWERS) per keypad mnemonic convention; candidate used mixed case ""FLowers"".",partial,"Preserved letters rather than fully normalizing, and casing inconsistent with standard mnemonic format.",False,minor_addition,"Formatting of phone number with odd capitalization (""FLowers"") but content preserved.",True,,,gpt-5.5,style_violation,Phone number value is correct but vanity letters are not formatted in the expected uppercase style.,partial,It mapped the phone number structure but did not fully preserve standard uppercase vanity formatting.,False,none,The output preserves the spoken toll-free flower service phrase as a formatted phone/brand expression without adding or dropping content.,,False
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,SSN-001,7acc949020ec,Format SSN as XXX-XX-XXXX.,his ssn is one two three four five six seven eight nine,his ssn is 123-45-6789,his ssn is 123-XX-6789,273,199,158,12,,stop,,2026-05-13T23:07:41.187602+00:00,2026-05-13T23:08:27.745259+00:00,False,False,ssn_redaction,wrong_value,"Middle two digits (45) were replaced with literal ""XX"" instead of the actual digits, masking part of the SSN.",partial,Followed the XXX-XX-XXXX dash pattern but misinterpreted the X's as literal mask characters rather than digit placeholders.,True,dropped_content,"The digits 4 and 5 are dropped/masked as XX, but the original input contained those digits which should have been preserved as 123-45-6789.",True,,,gpt-5.5,wrong_value,Middle two SSN digits were replaced with XX instead of 45.,partial,Used hyphenated SSN shape but masked digits rather than formatting all digits.,True,fabricated,The output fabricates masking with XX and omits the digits four and five from the original SSN.,,False
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,SSN-003,7acc949020ec,Format SSN as XXX-XX-XXXX.,ssn five five five oh one two three four five,ssn 555-01-2345,ssn 555-01-2345,238,198,156,10,,stop,,2026-05-13T23:07:41.189589+00:00,2026-05-13T23:08:27.985074+00:00,True,False,ssn_redaction,pass,Matches reference exactly.,followed,SSN formatted as XXX-XX-XXXX.,False,none,SSN digits formatted correctly with standard hyphenation.,False,regex_judge_disagree,,gpt-5.5,pass,SSN is correctly formatted with all digits preserved.,followed,The requested XXX-XX-XXXX SSN style was followed.,False,none,Output formats the spoken SSN digits into the corresponding numeric SSN without adding or dropping content.,,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,SSN-R-006,7acc949020ec,Redact SSN as XXX-XX-#### keeping only the last 4 digits.,ssn six six six oh one nine nine nine nine,ssn XXX-XX-9999,ssn XXX-XX-9999,248,206,164,9,,stop,,2026-05-13T23:07:41.193610+00:00,2026-05-13T23:08:28.468958+00:00,True,True,ssn_redaction,pass,Matches reference exactly.,followed,Redacted SSN keeping last 4 digits as instructed.,False,none,"SSN digits 666-01-9999 were masked except last four (9999), which matches input; acceptable redaction formatting.",True,,,gpt-5.5,pass,SSN is correctly redacted with the last four digits preserved.,followed,Redaction format instruction was fully honored.,False,none,Output preserves SSN with first five digits redacted and last four 9999 from the input.,,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,TIME-E-001,7acc949020ec,,midnight sharp,12:00 AM,midnight sharp,256,218,135,4,,stop,,2026-05-13T23:07:41.197616+00:00,2026-05-13T23:08:28.953282+00:00,False,,,other,"Candidate left input unchanged instead of formatting ""midnight"" as 12:00 AM.",n_a,No formatting instruction provided.,False,none,Output matches input exactly.,True,,,gpt-5.5,other,Candidate failed to format the time expression to the default numeric time.,n_a,No formatting instruction was provided.,False,none,Output exactly matches the input.,,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,TIME-24-001,7acc949020ec,Format times in 24-hour HH:MM.,the briefing is at fourteen hundred,the briefing is at 14:00,the briefing is at 14:00,225,182,151,9,,stop,,2026-05-13T23:07:41.195622+00:00,2026-05-13T23:08:28.696091+00:00,True,True,time_24h,pass,Matches reference exactly.,followed,24-hour HH:MM format used.,False,none,"""Fourteen hundred"" correctly formatted as 14:00 time notation.",True,,,gpt-5.5,pass,The time is correctly formatted as 14:00.,followed,The HH:MM 24-hour instruction was honored.,False,none,Time expression was reformatted from words to numeric form with content preserved.,,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,SSN-R-004,7acc949020ec,Redact SSN as XXX-XX-#### keeping only the last 4 digits.,the social is two two two three three four four four four,the social is XXX-XX-4444,the social is XXX-XX-4444,233,192,165,10,,stop,,2026-05-13T23:07:41.191589+00:00,2026-05-13T23:08:28.219343+00:00,True,True,ssn_redaction,pass,Matches reference exactly.,followed,SSN redacted in the requested format with last 4 digits preserved.,False,fabricated,"The output redacted the first 5 digits as XXX-XX, but the input explicitly stated ""two two two three three"" — those digits were dropped/replaced with fabricated redaction not indicated by the input.",True,,,gpt-5.5,pass,SSN is correctly redacted with only the last four digits shown.,followed,The requested XXX-XX-#### redaction format was honored.,False,fabricated,"Output replaces the spoken digits 222334444 with masked format XXX-XX-4444, adding masking characters and dropping digits.",,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,TIME-E-002,7acc949020ec,,twelve o'clock,12:00,12:00 PM,289,249,136,5,,stop,,2026-05-13T23:07:41.199633+00:00,2026-05-13T23:08:29.243805+00:00,False,,,wrong_value,"Input was ambiguous ""twelve o'clock""; candidate added PM, disambiguating without basis.",n_a,No instruction provided.,False,minor_addition,"""PM"" is added; input ""twelve o'clock"" doesn't specify AM or PM.",True,,,gpt-5.5,wrong_value,Adds PM to an ambiguous time not present in the input/reference.,n_a,No formatting instruction was provided.,False,fabricated,"The output adds PM, which is not specified by 'twelve o'clock'.",,False
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,TIME-E-003,7acc949020ec,,at three,at 3:00,at 3:00 PM,242,202,134,7,,stop,,2026-05-13T23:07:41.201626+00:00,2026-05-13T23:08:29.487077+00:00,False,,,wrong_value,"Candidate added ""PM"" which was not in the input; AM/PM was not specified.",n_a,No instruction provided.,False,fabricated,"Input says ""at three"" with no PM specified; output fabricates ""PM"" designation.",True,,,gpt-5.5,wrong_value,"Candidate adds PM, changing the time value from ambiguous 3:00 to 3:00 PM.",n_a,No formatting instruction was provided.,False,fabricated,"The output adds “:00 PM,” which is not present or justified by the input “at three.”",,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,TIME-PX-002,7acc949020ec,Format times in 24-hour HH:MM.,stand up is at nine fifteen a m,stand up is at 09:15,stand up is at 09:15,223,176,153,9,,stop,,2026-05-13T23:07:41.207084+00:00,2026-05-13T23:08:29.949531+00:00,True,True,time_24h,pass,Matches reference exactly.,followed,24-hour HH:MM format used.,False,dropped_content,"The ""a m"" (AM) indicator from the input is dropped in the output.",True,,,gpt-5.5,pass,Time is correctly formatted as 24-hour HH:MM.,followed,The requested 24-hour time style was honored.,False,dropped_content,The output omits the 'a m' period indicator from the input.,,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,TIME-E-004,7acc949020ec,,at oh dark thirty,at 0:30,at 0:30,238,193,136,6,,stop,,2026-05-13T23:07:41.204497+00:00,2026-05-13T23:08:29.725747+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,fabricated,"""Oh dark thirty"" is military slang meaning very early morning, not literally 0:30; converting it to a specific time fabricates precision not in the input.",True,,,gpt-5.5,pass,Candidate matches the reference formatting.,n_a,No formatting instruction was provided.,False,fabricated,"The phrase “oh dark thirty” was changed into the specific time “0:30,” which is not justified by the input.",,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,URL-006,7acc949020ec,,try shop dot store,try shop.store,try shop.store,219,179,136,4,,stop,,2026-05-13T23:07:41.209328+00:00,2026-05-13T23:08:30.169453+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""dot"" correctly formatted as ""."" in domain name; content preserved.",True,,,gpt-5.5,pass,Candidate matches the reference URL formatting.,n_a,No formatting instruction was provided.,False,none,The spoken 'dot' is formatted as a period with all words preserved.,,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,URL-PX-001,7acc949020ec,Always include the https:// prefix.,go to acme dot com,go to https://acme.com,go to https://acme.com,273,233,148,8,,stop,,2026-05-13T23:07:41.211546+00:00,2026-05-13T23:08:30.443879+00:00,True,,,pass,Matches reference exactly.,followed,Included https:// prefix as instructed.,False,minor_addition,"Added ""https://"" protocol prefix not present in input, but reasonable URL formatting.",True,,,gpt-5.5,pass,The URL is correctly formatted with the requested https:// prefix.,followed,The instruction to include https:// was fully honored.,False,fabricated,"The output adds the protocol ""https://"" that was not present in the input.",,False
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,URL-S-004,7acc949020ec,,h t t p s colon slash slash secure dot bank dot com,https://secure.bank.com,https://secure.bank.com,267,224,145,6,,stop,,2026-05-13T23:07:41.214275+00:00,2026-05-13T23:08:30.712210+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,The spoken URL is correctly formatted into its symbolic equivalent with no added or dropped content.,True,,,gpt-5.5,pass,Candidate exactly matches the reference URL.,n_a,No formatting instruction was provided.,False,none,Output faithfully formats the spoken URL without adding or dropping content.,,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,URL-S-007,7acc949020ec,,type in m y dash store dot net,my-store.net,type in my-store.net,239,221,140,6,,stop,,2026-05-13T23:07:41.217280+00:00,2026-05-13T23:08:30.952180+00:00,False,,,pass,URL correctly formatted as my-store.net; surrounding context preserved.,n_a,No instruction given.,False,none,"The domain ""my-store.net"" correctly formats the spoken ""m y dash store dot net"".",False,judge_pass_em_fail,,gpt-5.5,other,Candidate left the dictation phrase “type in” instead of outputting only the URL.,n_a,No formatting instruction was provided.,False,dropped_content,The output omits the word 'dot' by rendering the domain as .net instead of preserving 'dot net'.,,False
